,Environment,Transition Type,Num GT Clusters,Num Learned Clusters,Num Rollouts,Algorithm,Initialisation,Replicate,Iterations,Responsibility Matrix,Reward Weights,Runtime (s)
5260,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,60,4,"[[1.0, 6.336084392021211e-45], [1.0, 2.6071089386424045e-41], [1.0, 8.143597187607885e-33], [1.0, 8.183483333649052e-58], [1.0, 8.735146879765826e-45], [1.0, 2.4106874220640212e-40], [1.0, 2.405849551955377e-51], [1.0, 1.3103503457177276e-51], [4.3489581008344445e-54, 1.0], [1.2232555024370576e-49, 1.0], [1.2223486471050906e-48, 1.0], [5.176795051064348e-61, 1.0], [1.5093451552566093e-57, 1.0], [1.0250605676886329e-61, 1.0], [8.551875877560244e-58, 1.0], [6.8952264573755025e-62, 1.0]]","[[[8.873047726378264, 0.0], [10.0, 0.0], [9.800951326500876, 0.0], [9.305336977803249, 0.0], [9.562926365833661, 0.0]], [[0.0, 8.980657270686834], [9.203030611353862, 0.0], [7.135611039313333, 0.0], [0.0, 10.0], [0.0, 8.882172556912916]]]",2.313098
5261,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,61,7,"[[1.0, 9.36394042656898e-54], [1.0, 3.473707053825112e-54], [1.0, 7.887388181513332e-47], [1.0, 5.033871697058739e-42], [1.0, 6.17768158143302e-43], [1.0, 6.646512806011857e-58], [1.0, 4.564055718701775e-50], [1.0, 4.591158995242339e-51], [6.510491632653883e-59, 1.0], [8.989135241241159e-47, 1.0], [2.438065344766292e-47, 1.0], [5.494146337412189e-62, 1.0], [1.1650718255615903e-54, 1.0], [1.4418926601228264e-43, 1.0], [1.9330142816714633e-55, 1.0], [2.096520437561677e-70, 1.0]]","[[[9.770168227592297, 0.0], [10.0, 0.0], [9.524148253848534, 0.0], [8.61174736332049, 0.0], [9.847331577535952, 0.0]], [[0.0, 9.610725355973672], [10.0, 0.0], [9.333332857973266, 0.0], [0.0, 9.490146624703366], [0.0, 8.84106870908983]]]",4.121747
5262,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,62,2,"[[1.862420890916151e-46, 1.0], [1.419002598512923e-42, 1.0], [5.198587056485925e-44, 1.0], [2.2022028706758696e-50, 1.0], [5.738077506074645e-51, 1.0], [6.988423428428743e-46, 1.0], [1.5496157180141514e-41, 1.0], [8.102058862978032e-50, 1.0], [3.9022629578586094e-07, 0.9999996097737042], [1.0656970101339822e-09, 0.999999998934303], [2.1307084420861502e-08, 0.9999999786929156], [2.9039356194879485e-07, 0.9999997096064381], [2.6960272738501046e-08, 0.9999999730397273], [2.1011397990035878e-08, 0.9999999789886019], [1.9781179471940928e-08, 0.9999999802188206], [2.655587549098977e-08, 0.9999999734441245]]","[[[0.0, 7.647705412265068], [5.346611440923337, 0.0], [7.113399766745424, 0.0], [0.0, 10.0], [0.0, 8.282156630576562]], [[8.473295355739149, 9.462712582796087], [9.010161358966942, 0.0], [10.0, 0.0], [9.036128149594727, 8.841333035134983], [9.740020076882002, 6.527220014912941]]]",1.408284
5263,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,63,4,"[[1.0, 2.0370808453780443e-36], [1.0, 4.51389926379155e-37], [1.0, 6.179532595876648e-30], [1.0, 5.54217177520904e-41], [1.0, 5.552206955924061e-38], [1.0, 3.3322748714384074e-36], [1.0, 1.446739914275311e-41], [1.0, 1.4327540934110976e-36], [8.173404134962545e-55, 1.0], [9.793001077700465e-44, 1.0], [1.1907862749621368e-58, 1.0], [7.555008163237796e-44, 1.0], [5.684039253698445e-40, 1.0], [8.425916338552177e-52, 1.0], [1.9738701007137772e-47, 1.0], [2.015257485871234e-51, 1.0]]","[[[8.68387882419816, 0.0], [9.188912644425876, 0.0], [10.0, 0.0], [9.103554516649018, 0.0], [9.114172561697487, 0.0]], [[0.0, 9.533142339677504], [9.790621032575647, 0.0], [9.6469356556122, 0.0], [1.771670418529502, 9.911362639805798], [3.2520835487801265, 8.333035228422775]]]",1.98135
5264,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,64,6,"[[1.0, 3.51306149091419e-45], [1.0, 1.74888625305097e-55], [1.0, 8.85737220034516e-34], [1.0, 1.4072460552350892e-44], [1.0, 2.2874053859826844e-48], [1.0, 3.828066215176123e-49], [1.0, 1.9364239633114175e-45], [1.0, 1.7109028971084929e-37], [1.6361639134582138e-57, 1.0], [6.431828618876694e-51, 1.0], [6.917639426339416e-47, 1.0], [2.151405184548389e-54, 1.0], [1.1214437823648757e-54, 1.0], [1.4896979804678399e-43, 1.0], [2.8063213012218608e-39, 1.0], [3.29452843200689e-54, 1.0]]","[[[9.788074475976783, 0.0], [8.82968251316597, 0.0], [10.0, 0.0], [9.258883469034204, 0.0], [9.496930258584861, 0.0]], [[0.0, 9.174626742392611], [8.856598301225203, 0.0], [9.599558350235302, 0.0], [0.0, 10.0], [0.0, 7.897549884275829]]]",3.533209
5265,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,65,1,"[[6.364807659168233e-12, 0.9999999999936351], [8.538459474156554e-15, 0.9999999999999915], [6.837250256327271e-14, 0.9999999999999315], [7.80871476741961e-12, 0.9999999999921914], [5.026915896655319e-13, 0.9999999999994973], [5.622105933174473e-13, 0.9999999999994379], [2.202359656135903e-13, 0.9999999999997798], [2.169209755225456e-09, 0.9999999978307903], [1.0, 2.1091683329031824e-19], [0.9999999999999899, 1.0171070256731305e-14], [0.999999999999993, 7.007196670230169e-15], [0.9999974689222263, 2.5310777737320583e-06], [0.9999999999999908, 9.170619104787864e-15], [0.9999999999618171, 3.8182804840282476e-11], [1.0, 2.970754905640648e-19], [1.0, 2.1052881657051801e-22]]","[[[0.0, 9.177079471757747], [9.13452194218538, 0.0], [8.816246877318779, 1.3501534568908713], [1.628470985859298, 9.838544674146693], [2.2521744682390397, 9.948673181919348]], [[9.710169561549856, 0.0], [9.594051480026254, 0.0], [10.0, 0.0], [9.811025540307003, 0.0], [9.760464573395852, 0.0]]]",0.43345100000000003
5266,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,66,3,"[[5.365374779705858e-50, 1.0], [2.138039249584833e-50, 1.0], [3.597723540466579e-39, 1.0], [4.965880085705944e-42, 1.0], [1.453322045296972e-42, 1.0], [3.3229891057141905e-53, 1.0], [1.5018339268950866e-38, 1.0], [5.505807628474065e-35, 1.0], [1.0, 2.6164329617234796e-49], [1.0, 1.7328075451450225e-45], [1.0, 2.0234878237977314e-53], [1.0, 8.787017274374113e-49], [1.0, 2.2041383346654784e-53], [1.0, 1.7089130489654048e-56], [1.0, 1.0258533935613872e-42], [1.0, 2.308400514126811e-42]]","[[[0.0, 9.5355928490789], [9.946945443425223, 0.0], [9.930750224002216, 0.0], [0.0, 9.494802885688813], [0.0, 10.0]], [[9.148713743520297, 0.0], [9.923261906312812, 0.0], [9.080347553700934, 0.0], [10.0, 0.0], [9.264788583850418, 0.0]]]",1.809523
5267,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,67,4,"[[1.0, 2.151090986230008e-40], [1.0, 1.0915959859894449e-48], [1.0, 4.693686562092915e-40], [1.0, 4.0619313484972956e-44], [1.0, 9.782897850343711e-48], [1.0, 2.5587350669839205e-43], [1.0, 1.6796105869293848e-44], [1.0, 2.1694248286382806e-47], [7.840979443738964e-48, 1.0], [2.464012768720317e-63, 1.0], [7.40877237849416e-48, 1.0], [5.470975013374341e-48, 1.0], [1.39543720324756e-47, 1.0], [2.0117674553249757e-44, 1.0], [1.830672534323132e-59, 1.0], [2.9764199364264337e-56, 1.0]]","[[[10.0, 0.0], [9.540077514433122, 0.0], [9.568934690668204, 0.0], [9.468064365957517, 0.0], [9.678648451639383, 0.0]], [[0.0, 9.168883889205924], [10.0, 0.0], [9.018386500573236, 0.0], [0.0, 9.074269849233575], [0.0, 9.003445334557437]]]",2.130387
5268,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,68,3,"[[1.0, 1.7192655619272948e-39], [1.0, 6.8034011937359265e-43], [1.0, 1.0755534763154713e-53], [1.0, 6.139607997360897e-39], [1.0, 2.2195472692935927e-39], [1.0, 6.305677312930581e-43], [1.0, 1.3724592155952096e-49], [1.0, 6.302478325878151e-47], [1.0753194240522458e-47, 1.0], [1.5224388577651813e-47, 1.0], [9.289702849426943e-52, 1.0], [1.129184528928076e-62, 1.0], [9.424433418362729e-51, 1.0], [1.4143626104493073e-54, 1.0], [6.558640284369121e-63, 1.0], [3.1107569915292595e-43, 1.0]]","[[[9.659969402197419, 0.0], [9.520406632504429, 0.0], [10.0, 0.0], [9.80071612880798, 0.0], [9.575560326857389, 0.0]], [[0.0, 9.560153323403156], [9.524257784939516, 0.0], [9.565036456584483, 0.0], [0.0, 9.97779421536357], [0.0, 10.0]]]",1.743161
5269,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,69,3,"[[4.585217746307935e-39, 1.0], [2.409846755124739e-41, 1.0], [4.563226442520103e-51, 1.0], [5.843777295717915e-52, 1.0], [6.167933643238621e-45, 1.0], [8.441667274805292e-45, 1.0], [4.0704288804501804e-38, 1.0], [2.0644395006723016e-41, 1.0], [1.0, 2.811263237280914e-55], [1.0, 2.5324873637222337e-55], [1.0, 6.843812331054731e-48], [1.0, 3.261912630959172e-55], [1.0, 2.621311595144411e-62], [1.0, 1.4142845490670463e-51], [1.0, 5.852559526162859e-63], [1.0, 1.597812736468781e-55]]","[[[0.0, 9.11564039060305], [8.865831352263584, 0.0], [8.65435393288005, 0.0], [0.0, 10.0], [0.0, 9.09971598105151]], [[10.0, 0.0], [9.396588096397789, 0.0], [8.901225249319626, 0.0], [9.920784340263609, 0.0], [9.525944001312055, 0.0]]]",1.5318969999999998
5270,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,70,4,"[[4.789989494793963e-46, 1.0], [4.5972875831307885e-42, 1.0], [1.4683030102548277e-46, 1.0], [1.3128347447012092e-43, 1.0], [1.25498806251081e-49, 1.0], [1.3229651336745738e-39, 1.0], [1.90943271001269e-32, 1.0], [2.3298200170826406e-33, 1.0], [1.0, 2.4569185455913845e-50], [1.0, 1.4207750547388279e-61], [1.0, 7.86702162829889e-62], [1.0, 2.654612145932514e-42], [1.0, 1.5683397371800055e-54], [1.0, 7.86702162829889e-62], [1.0, 2.9733393106850846e-54], [1.0, 3.6973871106553173e-50]]","[[[0.0, 8.983684008746998], [8.366309580119916, 0.0], [10.0, 0.0], [0.0, 8.379888937664806], [0.0, 0.0]], [[9.33767745023984, 0.0], [10.0, 0.0], [10.0, 0.0], [8.999905226703191, 0.0], [9.576287157388021, 0.0]]]",2.188869
5271,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,71,4,"[[1.0, 1.9824381568260703e-44], [1.0, 1.860823148731557e-48], [1.0, 2.4529925837660047e-48], [1.0, 6.805398955258181e-41], [1.0, 1.9933579648620824e-37], [1.0, 4.553818953884964e-52], [1.0, 1.6681311184150332e-44], [1.0, 4.780102238004152e-41], [8.114564490490312e-47, 1.0], [1.2060438589365648e-50, 1.0], [2.044358556358937e-50, 1.0], [1.1206509857908903e-50, 1.0], [3.337931136069954e-57, 1.0], [3.7276345339601968e-37, 1.0], [7.109945890649434e-47, 1.0], [9.911971398767186e-65, 1.0]]","[[[8.731915861686103, 0.0], [8.646434554837704, 0.0], [8.806137596232377, 0.0], [10.0, 0.0], [8.836071740154232, 0.0]], [[0.0, 9.271331218986816], [9.068312616824272, 0.0], [10.0, 0.0], [0.0, 8.42760306129791], [0.0, 9.259988160762006]]]",2.184742
5272,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,72,7,"[[4.7967747815218106e-30, 1.0], [8.625646770077203e-51, 1.0], [1.886134172662608e-40, 1.0], [3.1125187403884687e-48, 1.0], [1.634025740145083e-50, 1.0], [9.799358365645596e-34, 1.0], [8.812300096006677e-51, 1.0], [1.0362668539136558e-43, 1.0], [1.0, 8.243209082642542e-62], [1.0, 6.887536984389793e-50], [1.0, 1.4655817387928285e-46], [1.0, 2.5734890084197984e-58], [1.0, 7.360816353018166e-58], [1.0, 3.9109457985657064e-54], [1.0, 2.710911304551893e-54], [1.0, 1.4718495666261175e-46]]","[[[0.0, 9.143885627938008], [8.57193308682096, 0.0], [10.0, 0.0], [0.0, 8.931973682517711], [0.0, 0.0]], [[9.060479075110615, 0.0], [10.0, 0.0], [9.876707217657353, 0.0], [9.53874338862641, 0.0], [9.55607210481803, 0.0]]]",3.752628
5273,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,73,3,"[[1.0, 1.4205187914219891e-33], [1.0, 2.3509772258902314e-30], [1.0, 9.28450123813027e-28], [1.0, 1.4432191994162018e-37], [1.0, 1.0036452569564301e-35], [1.0, 1.6853713688856397e-30], [1.0, 8.678343080746196e-45], [1.0, 1.90172401664434e-30], [2.67291022129889e-63, 1.0], [2.0256656489091646e-47, 1.0], [1.6959243575097746e-43, 1.0], [1.2679942931930204e-55, 1.0], [6.197800526609752e-48, 1.0], [7.535788106751246e-48, 1.0], [1.3127060494713538e-48, 1.0], [2.297503937412347e-55, 1.0]]","[[[9.720317345061295, 0.0], [9.519561894527707, 0.0], [10.0, 0.0], [9.27581772234905, 0.0], [9.56911288495297, 0.0]], [[0.0, 7.077667599419447], [4.5924078362456155, 0.0], [10.0, 0.0], [0.0, 7.530484460577975], [0.0, 7.509539307963226]]]",1.605207
5274,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,74,3,"[[1.0, 2.9397534102534924e-52], [1.0, 3.5412029764546015e-52], [1.0, 9.829431911114341e-38], [1.0, 5.89521175002234e-44], [1.0, 4.759406380976803e-41], [1.0, 1.1321259687323173e-48], [1.0, 2.4497540244957046e-37], [1.0, 4.189097713103267e-41], [1.0292180849357488e-49, 1.0], [2.1094594006631267e-53, 1.0], [6.977883117724425e-47, 1.0], [1.7530827472357662e-53, 1.0], [2.596491121272052e-53, 1.0], [6.191878550694434e-53, 1.0], [1.5989409413069072e-42, 1.0], [5.118269276904498e-46, 1.0]]","[[[9.339511393543967, 0.0], [10.0, 0.0], [8.469872197364422, 0.0], [9.753507920635377, 0.0], [9.36247423690677, 0.0]], [[0.0, 9.241093453186432], [9.887894776372914, 0.0], [9.25219161657884, 0.0], [0.0, 9.24489186801244], [0.0, 10.0]]]",1.697271
5275,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,75,4,"[[9.215551809058554e-46, 1.0], [4.310941978381311e-45, 1.0], [5.798840908285291e-53, 1.0], [3.1418857264107674e-41, 1.0], [3.4767719567333964e-53, 1.0], [1.6363276165920335e-41, 1.0], [1.1237281877224457e-41, 1.0], [4.4799888316366245e-31, 1.0], [1.0, 2.881382566930387e-46], [1.0, 1.841639516419794e-53], [1.0, 6.910832565113625e-50], [1.0, 2.0232622662064305e-49], [1.0, 2.1399567881791978e-42], [1.0, 1.8181651097569806e-42], [1.0, 1.619330808155877e-39], [1.0, 4.412102219846406e-49]]","[[[0.0, 9.371703643347429], [9.400127365170153, 0.0], [10.0, 0.0], [0.0, 9.489091961716063], [0.0, 8.241088636819184]], [[8.701152628343083, 0.0], [8.525849061953542, 0.0], [10.0, 0.0], [8.250477213941515, 0.0], [8.85329400473044, 0.0]]]",2.4720419999999996
5276,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,76,4,"[[1.8996719327907782e-62, 1.0], [1.2485989191021978e-39, 1.0], [4.9089928878526965e-43, 1.0], [1.0680570136249898e-54, 1.0], [3.236097973729211e-43, 1.0], [2.0208053362027246e-50, 1.0], [9.63466697415083e-51, 1.0], [3.1444907755304926e-54, 1.0], [1.0, 1.1633953213105957e-45], [1.0, 5.697741189701639e-57], [1.0, 2.3813335050456705e-53], [1.0, 5.10391588296391e-53], [1.0, 1.862266941406406e-49], [1.0, 1.303178174191225e-57], [1.0, 3.915081396318386e-42], [1.0, 9.43868723329071e-46]]","[[[0.0, 9.6511764998924], [10.0, 0.0], [9.365380713713643, 0.0], [0.0, 9.232049163442989], [0.0, 9.650133209721016]], [[8.217603713517471, 0.0], [10.0, 0.0], [7.869281549196277, 0.0], [9.159652112854042, 0.0], [8.949797800413487, 0.0]]]",2.2285
5277,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,77,4,"[[9.214774416234823e-49, 1.0], [9.639545441511108e-41, 1.0], [4.659745937968403e-44, 1.0], [4.6755104507366185e-63, 1.0], [4.6755104507366185e-63, 1.0], [4.7114188069876305e-55, 1.0], [5.862783393124729e-48, 1.0], [1.5194548969813783e-44, 1.0], [1.0, 1.2655662921543068e-63], [1.0, 2.1775755859760343e-59], [1.0, 2.3044452569812936e-48], [1.0, 3.547453382231393e-63], [1.0, 4.9009512896988585e-48], [1.0, 1.7299111319750794e-56], [1.0, 2.9662069987159083e-55], [1.0, 1.1096707966666453e-62]]","[[[0.0, 9.83114700768579], [9.497131115236257, 0.0], [9.766025995295466, 0.0], [0.0, 9.796526410400727], [0.0, 10.0]], [[10.0, 0.0], [9.945570703364107, 0.0], [8.869433349011617, 0.0], [9.471339976579014, 0.0], [9.827515426170384, 0.0]]]",2.456778
5278,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,78,3,"[[8.119860214725452e-52, 1.0], [9.844142758294668e-52, 1.0], [9.813135395424536e-46, 1.0], [2.543584654776981e-53, 1.0], [2.1506758028214128e-38, 1.0], [2.2469992735235983e-42, 1.0], [2.676555429510367e-48, 1.0], [2.8714524001097747e-59, 1.0], [1.0, 1.4676176575336488e-53], [1.0, 3.2807518390243844e-46], [1.0, 6.568321039142135e-46], [1.0, 9.643020068718e-63], [1.0, 2.109018296579798e-54], [1.0, 4.312306552182994e-62], [1.0, 1.2285440900033289e-62], [1.0, 1.1219129077185067e-45]]","[[[0.0, 9.206142206643614], [8.137397872177955, 0.0], [10.0, 0.0], [0.0, 9.678438971572518], [0.0, 8.800880262491743]], [[10.0, 0.0], [9.827862562993303, 0.0], [9.377274027396588, 0.0], [8.866983715814165, 0.0], [9.89156354398821, 0.0]]]",1.495499
5279,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,79,5,"[[1.2327883635366817e-48, 1.0], [2.7667583308065336e-45, 1.0], [5.73187419964915e-53, 1.0], [2.730154946061142e-45, 1.0], [4.1233349315997104e-45, 1.0], [6.919591671778094e-60, 1.0], [2.256642718337941e-42, 1.0], [4.626258901613424e-56, 1.0], [1.0, 1.384026458538977e-63], [1.0, 5.481700863176006e-56], [1.0, 2.2843138658538864e-71], [1.0, 1.4096046946736289e-55], [1.0, 2.1321473658385106e-48], [1.0, 2.603662846916891e-52], [1.0, 3.9526917234046794e-48], [1.0, 1.0705138773868632e-63]]","[[[0.0, 9.28914354541171], [8.625417781209999, 0.0], [9.04616828928892, 0.0], [0.0, 10.0], [0.0, 8.328679273884118]], [[9.87769972324078, 0.0], [9.033978445970932, 0.0], [10.0, 0.0], [9.806608527902034, 0.0], [9.868424460501355, 0.0]]]",3.1075049999999997
5280,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,80,3,"[[3.220593428444875e-62, 1.0], [8.1308495090098e-51, 1.0], [4.999413110007357e-51, 1.0], [3.806465498449989e-55, 1.0], [1.9210035611906394e-35, 1.0], [2.078743848878688e-50, 1.0], [1.4640815996746838e-39, 1.0], [2.3111034374763764e-40, 1.0], [1.0, 1.6483705885052074e-41], [1.0, 1.1229177290604992e-52], [1.0, 4.018464257329127e-59], [1.0, 5.803113277909627e-60], [1.0, 8.414074954712605e-45], [1.0, 2.634541837808553e-45], [1.0, 1.9427301119380951e-41], [1.0, 3.3749167872074885e-59]]","[[[0.0, 9.634224685456143], [10.0, 0.0], [9.472665030514642, 0.0], [0.0, 9.829170798185867], [0.0, 8.594465121736903]], [[9.492270258520517, 0.0], [8.517038114286935, 0.0], [10.0, 0.0], [8.324288036451433, 0.0], [9.250875775028366, 0.0]]]",2.008608
5281,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,81,4,"[[1.0, 5.448390870516745e-51], [1.0, 4.784384044216795e-47], [1.0, 5.2101198617476334e-37], [1.0, 8.261977247736006e-48], [1.0, 2.969836359196488e-40], [1.0, 8.023055555963844e-40], [1.0, 5.858255877809978e-37], [1.0, 1.1435044582070258e-47], [1.6738832020835754e-44, 1.0], [8.961367632120482e-45, 1.0], [2.5830535092589154e-52, 1.0], [3.247021026344252e-56, 1.0], [3.512486853606254e-60, 1.0], [5.173516095568248e-52, 1.0], [6.48616104629705e-60, 1.0], [8.089863633864975e-56, 1.0]]","[[[8.902346810492604, 0.0], [10.0, 0.0], [8.687053980237158, 0.0], [9.930806003626104, 0.0], [9.063039440955036, 0.0]], [[0.0, 9.686524752153126], [9.008955561539983, 0.0], [10.0, 0.0], [0.0, 9.800051784654485], [0.0, 9.79394242784092]]]",2.041455
5282,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,82,4,"[[1.0, 4.7834142372196786e-54], [1.0, 6.725636626407605e-55], [1.0, 1.4194157666584382e-50], [1.0, 8.961222038068016e-40], [1.0, 4.385657454990877e-43], [1.0, 2.806301673305322e-54], [1.0, 5.029894081655942e-46], [1.0, 9.739997656244104e-51], [2.489243191092444e-36, 1.0], [1.0066443340306954e-50, 1.0], [1.2764672517915392e-46, 1.0], [3.0529856825379458e-33, 1.0], [2.0392095148680555e-53, 1.0], [1.3535816810211576e-43, 1.0], [1.5693201426797642e-53, 1.0], [1.1806597342428176e-36, 1.0]]","[[[6.614831982390061, 0.0], [10.0, 0.0], [6.800721544247861, 0.0], [7.955159821088395, 0.0], [8.05412955284673, 0.0]], [[0.0, 9.443660443842832], [9.982360633748467, 0.0], [8.13365922393125, 0.0], [0.0, 10.0], [0.0, 9.319447848805828]]]",2.373465
5283,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,83,3,"[[1.0, 3.7962541397838997e-59], [1.0, 1.1512538668443049e-51], [1.0, 3.689806307337117e-34], [1.0, 9.671254108056747e-52], [1.0, 1.479028198364071e-44], [1.0, 3.1069934947928345e-59], [1.0, 7.423267941286654e-52], [1.0, 1.405847852796922e-40], [1.2448541967169989e-54, 1.0], [1.0006777650082082e-58, 1.0], [8.674011291753369e-70, 1.0], [7.310737755301777e-47, 1.0], [1.4095071378169413e-62, 1.0], [4.208648776473467e-47, 1.0], [4.936152513523084e-47, 1.0], [5.761084409325679e-51, 1.0]]","[[[9.519750323218117, 0.0], [9.518246356094219, 0.0], [10.0, 0.0], [8.794592483545273, 0.0], [9.757424013801831, 0.0]], [[0.0, 9.111203973877092], [8.972281320242987, 0.0], [8.629155077609774, 0.0], [0.0, 10.0], [0.0, 9.510748787433931]]]",1.657586
5284,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,84,2,"[[1.00142567010801e-15, 0.999999999999999], [2.1950729157586995e-16, 0.9999999999999998], [5.1140581400104424e-18, 1.0], [8.584411789817587e-17, 0.9999999999999999], [2.5826138855247116e-19, 1.0], [1.1251275095520795e-17, 1.0], [7.296384829784533e-19, 1.0], [1.6593201694655958e-18, 1.0], [1.2972291371501746e-70, 1.0], [1.1316529497392192e-68, 1.0], [7.464569860670452e-67, 1.0], [1.5951738228275717e-63, 1.0], [6.978413131918433e-66, 1.0], [7.697398457497954e-64, 1.0], [1.0419777898275413e-67, 1.0], [3.53895684347313e-67, 1.0]]","[[[6.734357425606275, 0.0], [9.548369440358282, 0.0], [4.013956133597881, 0.0], [10.0, 0.0], [6.957490215394808, 0.0]], [[7.8643937442366445, 8.969333975298982], [10.0, 0.0], [9.240191706621363, 0.0], [8.59267431021365, 8.159554157757988], [9.33853057573797, 6.318868025134698]]]",1.076868
5285,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,85,4,"[[1.0, 3.951612308277951e-51], [1.0, 2.2629294602250125e-49], [1.0, 2.514859119239378e-34], [1.0, 6.789121474072707e-38], [1.0, 3.951612308277951e-51], [1.0, 1.0274764113835535e-44], [1.0, 9.08062355205811e-51], [1.0, 1.2176067169700946e-52], [6.136282194501373e-36, 1.0], [1.1348484746876955e-36, 1.0], [1.603658924380494e-45, 1.0], [2.233616512632016e-34, 1.0], [1.5220560716352332e-36, 1.0], [5.883206684571057e-42, 1.0], [3.834645299672675e-51, 1.0], [9.408964237412833e-42, 1.0]]","[[[5.1862047820268105, 0.0], [8.956119310687912, 0.0], [4.514894211313116, 0.0], [10.0, 0.0], [7.110632089713499, 0.0]], [[0.0, 8.657402134645325], [8.578715168769055, 0.0], [7.220923348714326, 0.0], [0.0, 10.0], [0.0, 8.383586126489043]]]",2.3902639999999997
5286,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,86,4,"[[4.077709304349667e-34, 1.0], [2.166298777484291e-45, 1.0], [1.367120812098817e-52, 1.0], [5.263348973590419e-53, 1.0], [2.9227529327771454e-38, 1.0], [6.026238317201755e-31, 1.0], [2.2753443086916676e-52, 1.0], [3.824746984161211e-56, 1.0], [1.0, 1.43775315046215e-54], [1.0, 5.711969910086165e-51], [1.0, 2.7005403518054785e-47], [1.0, 6.261681506529261e-55], [1.0, 1.333396207534536e-55], [1.0, 1.1967139994387058e-55], [1.0, 2.706668371934527e-62], [1.0, 8.07643259430485e-59]]","[[[0.0, 9.402387700551822], [9.722895280582371, 0.0], [9.34481917591615, 0.0], [0.0, 9.0666120154976], [0.0, 10.0]], [[9.881480863079016, 0.0], [9.508060031450643, 0.0], [10.0, 0.0], [9.236871345033206, 0.0], [9.715092652758686, 0.0]]]",2.290218
5287,NChain,stochastic,2,2,16,BV-MaxEnt,uniform,87,3,"[[1.0, 1.4140603106406662e-42], [1.0, 2.0138014023416764e-36], [1.0, 9.302391478359238e-47], [1.0, 8.365836873458655e-50], [1.0, 1.2111111182702017e-36], [1.0, 1.2349378831321224e-49], [1.0, 1.6141874964965414e-42], [1.0, 2.0608048006506709e-50], [1.443226450924901e-59, 1.0], [7.125310480509346e-64, 1.0], [1.3477670145097914e-44, 1.0], [4.2864831379931434e-41, 1.0], [4.594678573214243e-49, 1.0], [2.6656588772470594e-56, 1.0], [9.062691531319166e-56, 1.0], [5.077689790266388e-48, 1.0]]","[[[10.0, 0.0], [9.455062085295227, 0.0], [9.898151832541052, 0.0], [9.66458209163519, 0.0], [9.735427255988135, 0.0]], [[0.0, 8.887358253218316], [8.062034221566112, 0.0], [10.0, 0.0], [0.0, 9.342260345931845], [0.0, 7.682021021901494]]]",1.5405950000000002
